historical_demand,inventory_level,raw_material_cost,machine_utilization,supplier_rating,lead_time,temperature,pressure,labor_hours,production_cost,procurement_source,safety_risk
716,1915,116.25,96.93,1.37,10,63.64,262.7,24.13,5113.16,External,High
453,3293,439.16,85.91,4.23,3,47.89,112.74,32.77,5777.29,External,Medium
982,462,803.93,74.57,1.48,23,45.18,69.91,14.13,4303.0,InHouse,Low
761,4406,376.71,84.94,2.84,12,103.52,248.54,26.97,6870.5,External,Medium
90,4445,118.86,69.0,2.15,4,68.01,109.65,23.59,9337.51,External,Medium
731,4823,297.54,56.42,3.6,22,114.3,280.97,10.5,5959.58,InHouse,Low
992,4209,358.53,71.85,4.92,10,56.27,124.58,15.52,3683.01,External,Low
581,3360,952.11,95.25,4.41,7,69.66,195.27,10.3,4083.71,External,Low
548,868,483.66,67.56,4.34,28,68.81,37.37,32.27,2768.41,External,Low
964,2788,938.92,75.67,4.83,19,98.88,259.72,41.86,3293.11,External,Low
268,4287,604.2,92.57,4.29,21,97.69,30.08,7.2,6453.73,InHouse,Low
869,4693,735.3,84.26,4.54,10,84.72,131.19,17.17,1859.04,External,Medium
136,3841,978.95,68.98,1.21,27,33.9,165.19,38.74,5660.29,External,Low
797,2466,887.03,89.33,3.02,12,23.69,49.64,19.02,5519.58,InHouse,High
860,2083,756.36,67.01,2.94,25,80.11,245.79,12.2,9909.61,External,High
509,2667,337.32,50.46,3.3,2,83.76,72.52,13.03,3100.3,External,Low
670,4956,621.94,95.27,2.89,28,69.11,157.84,48.3,3203.02,External,Medium
768,4281,682.26,59.32,4.13,9,50.51,83.87,28.71,3282.95,InHouse,Medium
390,3862,294.44,90.96,2.7,26,62.0,273.43,48.05,6157.06,External,High
289,4422,912.25,61.38,3.56,23,94.77,207.08,34.72,9104.23,InHouse,Medium
689,700,806.02,59.98,2.86,14,42.41,205.48,39.99,9499.66,InHouse,Low
544,1377,566.04,88.25,4.74,1,85.34,150.89,37.48,1643.31,InHouse,Low
711,1545,161.85,59.69,1.14,15,73.1,28.27,32.2,1679.94,External,High
177,2237,934.78,73.97,1.59,12,78.45,229.35,26.61,8135.42,External,High
971,1226,835.23,97.75,4.34,19,54.99,47.5,31.89,4173.68,InHouse,Low
108,4368,478.81,79.09,4.36,28,66.63,36.35,37.9,7883.44,InHouse,Medium
126,2478,813.13,62.7,1.24,23,76.29,277.68,14.01,3576.41,InHouse,Low
252,2185,839.08,50.73,3.36,19,28.41,192.28,9.85,8515.56,InHouse,Medium
166,3696,717.92,69.51,1.33,17,96.74,22.21,47.01,9178.55,External,High
314,1497,636.28,86.8,1.61,20,71.23,93.58,23.65,6545.3,InHouse,Medium
685,415,496.81,94.61,2.08,1,111.38,154.97,34.21,7748.59,External,High
51,735,114.29,58.65,3.93,14,89.34,276.44,25.09,7775.79,InHouse,Medium
152,3229,894.57,54.7,3.06,25,94.91,111.24,49.39,9094.65,External,Low
444,574,243.34,90.83,4.68,5,54.85,24.91,22.81,3723.38,External,High
541,3260,970.15,76.25,1.64,21,90.24,67.28,15.81,3092.47,InHouse,Low
148,1855,875.67,52.05,2.19,13,82.44,53.17,10.85,1452.36,InHouse,High
502,2652,399.17,70.35,4.58,16,62.33,250.18,19.57,1805.69,InHouse,Low
613,1200,225.67,85.68,4.03,29,24.96,229.49,32.1,2365.89,InHouse,Low
522,420,838.97,92.9,3.31,25,77.11,259.04,24.55,4763.03,InHouse,High
907,1808,505.09,62.14,1.47,21,35.17,17.14,17.32,8669.44,InHouse,High
414,3526,415.35,68.29,4.97,30,92.38,269.97,44.31,6427.08,InHouse,High
411,487,480.97,60.92,3.33,22,92.9,94.7,33.75,2250.01,External,Medium
888,1121,574.13,61.17,3.26,15,34.97,14.13,45.47,2450.45,External,Low
201,3578,430.36,78.96,4.54,20,71.67,198.02,39.35,6131.95,InHouse,High
268,941,214.08,65.09,3.35,6,46.88,199.71,47.33,7160.13,External,Medium
743,3211,505.06,75.48,4.14,9,38.82,43.06,21.18,2964.2,InHouse,Low
919,3792,880.81,96.81,1.81,30,103.88,151.53,10.3,9558.83,InHouse,High
478,4078,119.84,86.54,2.7,7,103.17,109.43,39.93,9225.51,InHouse,Medium
309,1607,506.55,87.75,3.26,5,82.82,257.31,20.87,3826.44,InHouse,Low
735,1552,282.02,53.47,3.88,18,82.71,115.06,15.75,7670.4,External,High
334,2007,118.28,54.4,2.35,20,21.93,170.14,5.11,8355.38,InHouse,Low
996,3782,381.32,94.92,2.62,26,46.76,121.15,44.3,7428.25,InHouse,Medium
774,3657,398.22,76.65,2.38,26,21.09,14.62,17.45,3233.7,External,Medium
400,2467,451.42,50.52,3.51,15,91.95,207.45,30.17,8027.52,External,Medium
922,2872,879.49,86.87,2.69,15,42.5,275.24,13.75,4429.94,InHouse,High
745,3502,986.83,59.6,2.03,22,89.28,206.91,23.97,4822.61,InHouse,Low
909,2240,866.25,91.68,4.35,21,55.53,85.83,25.96,8087.62,External,High
909,536,446.46,85.85,1.14,27,20.48,167.9,31.68,1914.59,InHouse,Medium
567,3401,805.6,56.51,2.29,6,54.24,163.96,13.85,5221.88,InHouse,Low
170,4562,212.21,58.55,1.37,27,84.13,122.05,41.94,1215.98,External,Low
882,3050,240.85,66.31,4.36,5,75.46,65.79,7.54,5325.16,External,Low
486,4856,419.48,96.19,4.06,1,117.04,25.4,11.27,9483.29,InHouse,Medium
464,4281,731.16,93.25,1.48,14,87.99,10.23,19.93,7634.63,External,Medium
916,1202,944.43,78.26,4.82,19,34.51,215.61,26.87,4047.78,External,High
163,537,336.75,72.5,1.04,9,57.89,94.09,43.6,8801.22,InHouse,Low
78,4190,863.16,95.48,3.66,8,35.55,166.67,34.32,1436.53,InHouse,High
768,2921,220.14,67.32,4.77,18,73.19,203.22,13.57,3168.79,InHouse,High
68,2201,392.09,99.4,4.86,13,30.66,219.83,43.14,2422.09,InHouse,High
599,495,985.59,72.53,2.62,6,33.03,34.66,6.33,7730.74,InHouse,Medium
375,4773,516.54,66.43,4.05,28,48.36,115.0,13.96,6109.56,External,Medium
233,1634,856.98,51.93,4.82,5,96.42,127.35,24.37,9434.86,InHouse,Medium
489,4019,244.71,76.51,1.21,1,74.49,124.32,24.79,9943.9,InHouse,Low
663,1521,190.89,91.18,1.02,21,63.91,142.15,7.14,1576.06,External,Medium
698,3930,799.51,60.65,2.76,6,90.82,19.27,16.64,2867.46,External,Low
196,1178,593.79,57.32,2.26,22,94.97,105.41,49.76,2077.63,External,Medium
369,2329,786.38,77.52,4.56,16,119.65,244.88,39.15,5546.69,InHouse,High
892,1380,774.86,61.79,2.72,28,34.72,284.08,7.18,9461.92,InHouse,Low
76,2521,891.74,90.05,2.91,21,91.1,44.58,47.79,7576.5,InHouse,Medium
118,1127,936.8,65.72,1.14,6,63.86,250.81,47.75,4428.9,External,Medium
174,3940,562.84,78.92,2.79,18,71.24,275.86,27.34,9829.64,External,High
150,3671,165.36,56.84,4.25,24,23.03,45.85,16.23,9671.14,External,Low
354,501,637.07,55.67,3.31,28,98.33,203.57,42.84,7731.47,External,Medium
578,4522,602.34,68.8,1.63,7,103.21,11.73,29.34,6035.14,External,Low
656,1514,730.16,57.64,1.72,22,93.29,92.71,28.61,2747.05,InHouse,Medium
780,4905,153.04,51.74,2.3,22,100.03,94.9,32.43,9640.69,InHouse,Low
615,4227,279.23,78.03,1.51,6,50.88,243.6,21.06,9791.11,InHouse,Low
232,3298,486.01,85.89,3.7,9,41.83,212.22,38.07,3633.3,InHouse,Medium
675,1630,679.53,62.99,4.03,14,36.26,159.88,49.34,9271.08,External,Medium
154,2035,999.78,96.85,3.18,22,39.55,28.14,25.19,5986.86,External,Low
584,720,741.53,55.39,2.89,4,53.67,252.21,8.7,5282.97,InHouse,High
262,2828,316.06,86.14,2.75,21,113.68,167.77,29.4,3486.25,External,High
166,2173,101.58,57.81,1.18,14,53.52,29.76,27.56,7365.01,InHouse,Medium
473,3731,127.23,52.4,4.42,1,34.33,125.57,8.23,4485.3,InHouse,Medium
157,774,781.63,92.67,2.71,15,117.66,47.02,31.29,6394.49,External,Low
873,4783,885.45,88.52,1.84,14,53.88,202.13,36.94,9215.77,External,Low
122,1773,946.24,60.64,4.89,28,107.62,185.14,35.11,3553.51,InHouse,High
415,951,417.05,72.43,1.87,15,46.85,230.95,47.47,5215.86,External,Low
603,2052,799.27,51.65,4.5,11,66.44,19.18,41.22,4013.35,InHouse,Medium
808,3471,403.54,57.99,2.94,17,117.76,113.78,18.35,3097.74,InHouse,Medium
448,427,196.6,73.67,3.63,25,35.21,129.23,48.05,4625.39,External,High
565,4893,415.72,75.6,4.1,27,107.22,219.23,29.59,4089.76,InHouse,High
987,3608,725.02,84.84,3.3,17,106.0,288.27,48.26,5527.37,InHouse,Medium
880,3265,128.82,98.29,2.94,28,84.85,157.67,29.18,3972.96,InHouse,High
130,3267,181.79,60.97,2.78,14,99.02,260.8,10.98,6140.36,External,High
250,327,113.93,82.17,2.99,6,67.87,229.62,43.0,7021.01,External,Low
524,3630,468.85,84.71,4.89,23,21.11,41.19,5.35,7424.79,InHouse,Medium
831,156,938.66,73.02,1.75,8,60.26,233.93,49.5,2201.14,InHouse,Medium
498,417,266.83,88.64,2.18,9,39.79,223.95,40.55,5249.48,InHouse,Medium
915,960,446.98,92.29,3.89,13,83.03,189.45,25.48,5478.01,InHouse,High
357,2317,673.51,96.47,1.23,1,36.65,31.94,49.65,7912.32,InHouse,Low
907,3133,962.1,79.44,4.56,29,21.15,236.33,26.5,9884.54,External,Low
422,333,503.49,90.63,2.13,22,73.15,20.5,48.01,4804.35,External,Low
956,1384,807.2,94.58,2.35,18,39.85,206.63,39.47,8474.17,External,Medium
165,4625,973.65,62.62,4.81,6,118.98,227.0,46.55,4466.41,External,High
275,4616,558.45,68.68,1.84,3,22.21,30.96,12.22,9414.82,External,Low
771,946,438.07,94.71,1.31,6,59.78,262.4,9.96,8439.12,External,Low
416,850,196.25,76.74,2.18,6,103.68,193.14,20.9,1017.2,External,Low
216,4811,844.13,93.77,4.34,23,108.04,45.42,48.31,3004.13,External,Low
273,1264,674.32,95.2,1.64,29,97.26,268.13,44.14,8097.04,External,High
853,1523,946.65,71.52,3.14,10,51.62,138.34,28.48,1154.93,External,High
582,3907,278.11,66.05,1.08,10,106.85,166.79,46.73,9657.78,External,High
730,302,316.56,66.9,2.96,16,96.57,128.32,42.44,4003.14,InHouse,Medium
392,3118,939.08,90.31,3.74,23,108.98,281.34,23.68,2707.56,External,Medium
257,1984,967.47,57.32,2.62,18,78.26,219.81,41.56,8836.94,InHouse,Medium
480,2718,514.51,68.92,3.14,23,103.97,205.04,47.3,9363.77,External,Medium
655,2807,783.41,71.23,4.08,22,32.16,208.93,12.44,2108.39,InHouse,Low
958,189,760.72,65.87,1.43,20,116.14,176.59,14.9,4636.31,External,Medium
212,3172,399.51,93.51,2.43,23,28.62,97.41,14.38,6674.62,External,Medium
746,319,879.16,68.97,1.77,25,23.58,88.17,31.48,1824.17,External,High
344,4120,582.1,83.4,1.61,9,108.33,116.3,22.0,5335.27,InHouse,High
857,218,378.54,80.77,3.17,18,96.24,128.12,21.23,9598.17,External,Low
355,4643,842.01,81.18,1.99,4,51.72,37.74,5.81,1755.27,InHouse,Low
765,4895,478.52,65.29,3.62,7,21.6,49.01,23.02,2959.24,InHouse,Medium
964,822,725.75,55.37,3.67,13,99.72,111.47,37.36,4569.33,External,Medium
541,193,564.48,58.02,4.67,5,78.33,199.14,25.34,6859.16,External,Low
992,3776,417.88,57.56,1.1,14,32.0,190.48,7.09,6607.08,InHouse,Low
1000,733,128.93,98.57,2.05,4,72.73,246.01,19.48,5461.72,InHouse,Low
877,291,712.73,88.2,4.4,8,68.52,261.23,24.0,7991.23,External,High
188,4895,613.93,78.68,1.89,24,75.13,145.66,39.51,3530.86,External,High
133,309,903.86,78.38,4.9,25,113.52,285.57,20.71,3176.33,InHouse,High
215,4131,658.79,88.65,3.53,21,97.49,100.06,33.17,4701.59,External,High
764,307,300.89,89.22,1.34,19,39.02,161.31,5.52,7267.38,External,Low
330,4480,345.97,71.88,2.4,22,63.38,136.2,11.61,2359.75,External,Low
590,1443,541.79,73.24,3.54,6,34.14,78.51,12.28,7874.24,External,Medium
185,1809,674.24,99.95,3.85,13,20.82,119.05,18.95,7839.24,InHouse,Medium
71,1391,312.24,73.46,3.69,4,42.83,146.24,40.67,3366.12,External,High
480,4112,344.4,71.03,2.48,7,40.75,130.71,36.1,1624.73,InHouse,High
565,4424,788.04,98.19,4.8,25,102.67,251.69,17.31,8988.15,InHouse,Low
529,691,956.73,95.35,2.33,21,98.25,167.29,36.9,8861.23,InHouse,Low
608,3766,556.67,91.4,3.23,4,77.47,44.84,40.47,3527.01,InHouse,High
105,3222,730.5,55.51,4.91,17,64.91,30.29,38.33,7400.7,InHouse,Low
823,3907,691.68,50.78,2.29,2,116.07,238.41,15.39,2654.79,InHouse,Low
904,2301,245.0,66.12,3.12,6,73.11,14.97,23.24,9107.07,InHouse,High
424,3262,669.23,91.43,2.39,5,73.91,61.43,15.09,6604.06,External,High
385,4413,503.25,54.16,4.67,3,103.99,265.61,28.66,2139.52,External,High
572,3303,540.84,85.24,4.63,12,28.36,200.13,6.83,1268.42,InHouse,Medium
792,4205,678.19,78.8,4.78,19,34.67,47.99,37.15,4558.04,InHouse,Low
524,3012,845.73,97.06,4.31,13,87.09,109.46,41.09,8008.5,External,Medium
457,1905,217.29,90.09,1.06,7,72.42,174.93,18.46,2165.56,External,Medium
643,297,257.02,65.5,2.85,29,100.5,46.96,15.79,7211.4,InHouse,High
926,1886,419.24,89.2,4.06,22,117.69,272.44,12.75,5499.22,External,High
179,1966,314.75,55.67,2.13,22,95.51,45.72,26.05,8511.17,External,Medium
526,459,396.68,91.06,3.68,24,60.18,61.13,16.25,1061.14,InHouse,High
96,2856,664.13,50.09,2.14,21,25.54,181.36,21.42,8272.0,InHouse,High
142,1126,273.25,85.57,2.4,13,94.47,297.25,38.63,6693.74,InHouse,Low
392,4468,318.94,96.1,2.54,22,98.72,93.64,14.0,7768.61,InHouse,High
680,4056,488.31,86.33,1.11,18,105.56,80.08,36.8,7307.01,InHouse,Low
919,1605,130.64,51.0,2.67,9,51.33,205.0,46.76,3744.31,InHouse,High
312,3301,129.09,52.43,4.08,29,70.33,196.7,13.45,2314.48,InHouse,High
310,3556,647.68,79.53,3.69,11,44.61,22.39,9.39,7335.62,InHouse,Medium
329,146,829.12,91.42,4.32,18,47.19,294.24,13.03,4992.52,External,High
734,3276,384.45,91.31,2.91,8,28.44,49.16,41.77,5352.73,InHouse,High
635,3065,978.7,75.1,1.45,29,84.89,152.35,44.58,4587.33,InHouse,High
902,3278,890.99,70.54,4.28,3,54.38,86.88,40.52,2645.8,InHouse,Low
684,1864,304.83,66.15,2.14,12,49.05,81.55,6.94,9870.06,External,Low
876,1012,100.42,78.04,4.34,23,89.1,293.97,24.92,5312.04,External,High
886,1519,408.27,70.51,2.59,13,113.02,209.36,9.4,8541.8,External,Low
122,4358,522.7,79.78,4.84,30,84.98,86.16,19.05,9556.56,External,Medium
618,367,989.43,68.97,1.47,1,39.33,21.23,25.65,4766.94,External,Medium
749,2952,490.03,51.1,1.05,26,66.35,128.48,25.84,8123.32,External,High
527,4411,474.0,68.39,4.46,22,68.68,123.68,12.72,3840.04,External,High
153,4450,413.69,71.84,4.65,8,23.88,109.75,32.59,7980.62,InHouse,Low
374,1053,338.83,69.86,2.1,27,67.36,130.16,40.72,7257.61,InHouse,Low
232,4933,679.08,87.63,1.73,15,41.32,292.22,26.63,2400.26,InHouse,Low
185,3489,699.7,90.87,4.5,22,45.71,133.59,47.86,9388.13,External,Medium
221,2253,268.17,70.71,3.37,25,42.92,158.46,31.0,6475.8,InHouse,Medium
851,1423,129.66,58.03,1.35,10,51.54,199.2,33.45,3995.29,External,Medium
244,4519,684.45,94.6,2.2,20,43.14,11.32,47.13,8288.86,External,Medium
589,3772,820.52,52.35,3.19,13,98.11,241.96,43.51,4261.67,InHouse,Low
390,3771,349.42,67.32,4.09,20,60.07,107.14,9.75,8682.46,InHouse,Low
728,4425,913.96,56.23,1.06,18,29.65,253.09,24.37,9778.99,InHouse,Medium
418,2725,556.56,66.67,4.95,13,35.29,19.1,11.93,9688.38,InHouse,High
455,4410,819.39,86.11,3.7,6,30.25,266.97,13.53,2038.73,External,High
626,1745,585.73,68.72,2.83,12,74.7,85.35,22.72,3046.77,InHouse,Medium
514,1703,525.52,93.84,1.97,10,42.85,194.8,7.42,6159.92,InHouse,Medium
809,4508,512.2,76.04,3.9,19,98.78,235.72,24.79,4426.07,External,Medium
636,3784,164.44,98.81,2.3,3,90.96,269.31,22.07,7866.42,InHouse,Low
338,3777,604.03,97.01,3.78,18,48.74,194.17,32.9,3374.18,External,Medium
80,3217,222.9,78.6,3.76,25,73.75,72.89,12.02,3512.17,External,Medium
461,2183,791.2,70.34,3.8,25,101.34,210.45,38.27,7065.08,External,Low
960,4653,406.08,80.8,2.85,21,112.15,78.56,20.19,6531.06,InHouse,Medium
496,1281,759.14,72.23,4.6,22,52.05,163.0,6.56,9460.27,External,High
638,4383,988.0,62.99,4.26,19,84.7,269.88,9.86,7991.46,External,Low
480,1956,609.47,61.76,1.47,26,97.45,52.67,20.21,5811.66,InHouse,High
471,1496,628.11,64.7,4.68,15,69.34,61.23,21.63,5722.67,InHouse,Medium
174,1062,380.73,81.65,2.4,27,47.5,247.3,13.21,5808.18,External,Low
53,1012,210.04,57.85,4.98,5,112.71,95.43,12.98,5439.4,InHouse,Low
427,2751,479.1,71.31,4.86,29,45.52,235.5,23.07,5127.03,External,Medium
228,2875,821.84,82.22,3.08,11,49.52,287.6,42.58,7178.23,InHouse,Low
402,447,925.47,76.81,4.31,9,23.26,146.76,15.79,4382.18,InHouse,High
829,2261,131.49,79.19,1.56,10,42.57,106.2,43.26,4912.96,InHouse,Low
986,2222,664.96,84.83,2.94,14,89.56,221.38,38.56,3269.91,InHouse,Low
852,4984,416.72,98.48,4.03,10,47.9,186.39,30.45,4267.69,InHouse,Medium
706,409,228.03,83.35,3.55,26,63.4,24.22,14.3,1940.89,External,High
472,4835,579.86,89.21,1.98,28,45.56,11.18,12.11,4568.51,InHouse,High
905,4866,127.88,53.8,3.04,19,71.57,22.82,43.2,3431.86,InHouse,Low
763,3867,118.25,62.3,1.06,24,100.14,227.93,27.56,1952.4,External,High
385,381,283.86,67.09,3.31,20,93.69,261.53,24.84,6081.53,InHouse,High
520,2628,536.39,71.38,4.92,25,76.76,141.42,48.62,6486.43,InHouse,High
561,1954,892.23,57.48,3.7,1,97.93,142.99,29.06,7276.59,External,High
637,3732,609.38,83.55,1.59,9,38.79,137.33,31.59,5624.05,External,Medium
578,3066,585.52,97.77,1.41,17,65.78,111.89,27.99,5119.92,InHouse,Medium
745,1870,505.45,95.26,4.69,30,82.52,227.74,31.35,3886.29,External,Low
687,4132,868.78,65.55,3.7,14,109.93,256.89,30.71,8393.24,External,Medium
545,4437,363.15,68.96,3.4,28,48.44,10.18,33.34,1177.34,InHouse,Low
100,2497,923.46,97.59,2.77,2,58.8,119.21,23.16,5567.1,External,Medium
631,1128,487.75,73.29,3.37,5,85.68,190.71,40.52,6807.35,InHouse,Low
164,2885,275.45,62.14,3.89,13,28.43,182.29,48.79,5351.03,External,High
97,1744,335.04,83.33,3.36,3,64.53,159.32,24.89,2122.77,InHouse,Low
815,1524,610.67,94.08,1.27,4,97.66,83.89,12.89,6290.51,InHouse,Medium
740,1594,651.8,92.85,1.3,24,80.95,137.9,8.01,7170.37,External,Low
451,1927,299.87,52.58,2.44,29,116.55,147.17,39.6,7521.86,External,Low
364,3027,348.67,83.58,2.61,1,48.72,204.09,11.53,9820.38,External,High
131,2698,277.85,52.1,1.52,10,68.34,56.84,43.23,3340.24,InHouse,High
152,3011,982.2,52.97,2.09,14,53.27,233.06,12.71,5616.79,InHouse,Medium
247,189,265.21,86.35,1.16,16,109.46,63.69,8.67,2974.73,InHouse,Low
453,1794,416.05,58.76,2.28,13,83.77,75.27,26.98,5563.12,External,Low
796,4438,746.87,78.24,3.24,6,94.61,98.42,27.03,3181.3,External,Low
740,2868,901.07,88.87,2.92,30,82.26,194.72,41.66,3388.34,External,Medium
375,456,766.94,70.24,1.29,21,50.22,156.9,46.14,6176.26,External,High
742,1875,606.17,63.99,2.64,2,95.71,13.29,22.4,5630.84,External,High
874,2814,719.71,82.05,2.54,16,108.07,175.76,19.25,8437.87,InHouse,Low
443,924,342.86,69.05,1.02,14,38.61,15.88,18.06,3304.0,External,Low
712,3000,466.96,71.39,1.28,23,71.11,108.6,18.69,7664.54,External,Medium
532,2088,230.52,86.92,3.54,16,24.22,119.13,9.68,8558.35,External,Low
145,1677,448.94,78.5,2.84,11,105.27,194.5,21.86,1832.92,InHouse,Low
315,2911,822.5,91.69,1.92,26,82.32,147.42,5.55,4885.64,External,Low
126,3755,223.23,62.85,4.08,7,62.75,234.81,13.96,9865.65,InHouse,Low
148,1680,504.1,75.9,1.91,4,71.39,238.93,20.1,1351.49,InHouse,High
510,2556,277.59,75.39,1.1,10,72.46,15.05,18.67,5306.68,InHouse,High
175,1234,888.82,68.63,4.88,30,86.26,232.96,5.71,2108.59,InHouse,Medium
508,3308,150.32,77.21,3.56,1,70.2,250.36,29.0,4181.32,External,Medium
81,1474,268.87,52.26,3.02,6,69.06,209.89,35.7,7255.0,InHouse,High
643,458,236.83,77.94,2.04,26,26.54,11.43,47.14,3648.18,InHouse,Medium
392,219,215.73,71.71,2.18,6,113.39,43.83,29.43,4114.58,External,Medium
750,683,128.73,93.64,4.02,9,84.95,212.35,35.1,8951.86,InHouse,Medium
544,217,729.39,93.56,4.43,2,119.81,185.06,24.81,2810.84,External,Medium
237,2724,623.58,87.55,3.14,7,40.55,16.12,15.32,5772.94,External,High
264,2137,706.9,87.0,1.99,12,92.98,247.03,6.46,6609.56,InHouse,Medium
921,4724,323.34,78.49,5.0,3,118.17,234.63,46.54,8727.76,External,High
156,449,816.69,56.7,2.34,14,64.31,87.28,49.54,8167.16,External,Medium
72,1347,818.89,61.03,3.16,13,27.02,247.35,45.63,6903.67,InHouse,Medium
716,3861,626.04,58.78,3.52,21,97.57,49.03,11.7,7013.07,External,Medium
813,3254,418.48,96.98,4.32,7,35.4,185.0,29.2,2043.76,InHouse,High
251,3225,945.97,50.38,2.08,16,33.82,182.48,28.41,7181.54,External,High
624,129,307.27,56.84,1.47,4,102.03,104.95,8.82,7480.89,InHouse,Low
695,3133,116.8,86.33,1.5,16,72.4,81.39,5.15,6806.58,InHouse,Medium
510,1630,135.32,88.18,3.1,1,106.99,299.42,34.55,4200.98,InHouse,Low
725,4720,292.59,98.76,2.82,29,53.42,134.83,22.43,4408.47,InHouse,High
880,240,597.62,61.23,1.66,17,59.24,298.99,11.2,5118.12,External,Medium
150,1322,892.83,54.26,1.1,19,65.19,14.56,9.83,5395.66,External,Medium
563,4180,131.05,79.1,3.93,30,106.54,176.34,35.02,8019.31,InHouse,Low
268,149,220.51,65.01,3.24,25,87.31,192.24,20.87,8214.17,External,High
547,4936,400.34,85.65,4.29,13,84.16,156.81,21.95,4328.73,External,Medium
529,3373,735.12,71.28,2.98,3,62.52,76.17,40.05,6490.84,InHouse,Low
779,1893,331.47,75.58,4.84,25,49.02,262.33,40.66,5287.75,External,Medium
505,3674,407.06,73.38,4.15,15,22.06,237.8,39.03,1564.2,InHouse,Medium
74,3936,665.95,50.49,1.47,20,84.68,144.21,22.86,8419.9,InHouse,High
823,4057,112.11,90.2,1.89,10,102.37,89.28,18.59,7821.76,InHouse,Low
333,4395,400.53,71.17,1.75,1,90.3,248.48,25.98,6540.27,InHouse,Low
835,4369,915.21,66.67,2.13,10,63.7,235.12,34.35,5534.09,External,Medium
624,896,960.01,64.19,2.07,26,48.88,87.77,24.58,3297.45,InHouse,Low
284,1454,111.71,76.43,3.48,24,46.14,148.1,37.79,1178.81,InHouse,Low
756,1186,323.75,50.04,4.41,13,26.52,69.8,35.36,2812.66,External,Medium
281,4299,338.1,78.87,3.82,18,106.98,232.57,29.75,9476.87,External,Low
357,3362,859.9,54.55,4.67,1,41.79,251.44,13.6,8213.48,InHouse,Low
462,2642,674.47,99.41,2.78,19,115.72,96.44,48.99,9652.33,InHouse,High
83,297,517.29,87.88,4.2,17,71.5,178.27,13.32,9234.45,InHouse,Medium
609,692,380.46,74.46,1.34,16,34.13,54.21,44.49,1137.53,InHouse,Medium
378,273,874.48,99.27,3.54,2,75.05,129.96,9.12,2720.24,InHouse,Low
703,2896,799.36,78.74,3.42,27,99.56,113.14,48.74,1180.78,External,Medium
840,3182,768.22,87.17,3.37,18,67.13,157.46,17.35,3946.83,External,Medium
357,1646,681.93,95.43,2.48,18,56.48,30.59,19.06,2847.51,InHouse,Medium
660,4060,858.83,93.35,4.65,14,105.56,212.94,26.56,1405.74,InHouse,Medium
170,805,960.32,63.76,4.25,3,67.95,113.55,13.03,8004.17,External,Medium
156,935,802.82,95.86,3.56,4,84.19,158.08,29.66,3265.08,InHouse,Medium
242,3232,850.83,83.93,1.31,12,24.18,204.95,28.01,1418.15,External,Low
867,1574,379.33,86.32,4.41,9,75.59,110.9,39.65,8215.55,External,High
222,140,417.32,72.24,1.16,4,67.39,265.53,17.63,2324.42,External,Low
304,3924,374.53,55.65,3.08,13,108.73,100.0,27.86,3467.3,InHouse,Medium
882,1692,444.03,90.48,3.61,12,113.19,299.78,32.08,1197.33,InHouse,Low
368,2395,706.69,83.16,1.19,8,35.28,14.51,22.78,5036.52,InHouse,Low
177,1884,157.96,72.82,1.42,18,61.26,130.62,31.87,7710.24,InHouse,Medium
841,693,586.29,50.17,2.51,2,61.39,19.51,31.04,3697.51,External,Medium
637,1981,559.46,62.32,3.84,14,37.5,117.18,39.16,3932.02,InHouse,High
335,2566,791.75,58.85,3.68,9,23.2,81.47,15.22,6428.5,InHouse,Medium
260,1395,785.63,71.71,1.09,22,92.91,15.04,8.58,4323.55,External,High
945,522,574.18,85.28,2.56,30,119.48,134.05,11.52,6085.9,InHouse,Medium
443,2490,327.95,50.51,2.94,22,46.24,193.17,33.03,4528.6,External,Medium
112,3609,905.21,56.24,1.72,26,103.29,154.33,8.65,1815.31,External,High
797,1469,201.77,56.23,4.78,30,106.31,255.07,46.81,2162.94,InHouse,High
177,3140,827.77,68.14,1.28,30,117.14,287.93,43.87,2053.55,InHouse,Medium
466,3654,659.3,55.55,2.18,5,64.87,291.96,49.07,7828.6,InHouse,High
555,4282,962.81,50.29,4.83,4,33.84,37.67,41.84,1231.27,External,High
282,401,551.07,74.22,4.88,21,39.62,208.52,33.84,6367.44,InHouse,Low
749,514,204.35,72.12,4.46,1,90.16,162.52,6.1,7727.61,InHouse,High
661,2856,637.09,91.57,1.79,8,101.4,113.54,38.91,3850.62,InHouse,Low
470,2894,212.72,53.11,3.03,15,63.58,78.39,35.65,7747.23,External,High
812,1782,423.46,93.94,3.87,24,65.13,198.07,44.94,8584.65,External,Low
